ct_pickup,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1005600,10,"[[345410, 345916], [1144315, 1070524], [1803359, 1859419, 353139], [361739, 362008], [328783, 1836190], [1834999, 1852084], [397083, 382803], [379425, 1799346], [361226, 1138326], [1097419, 1138993]]",1.3943333333333334,8.333333333333332,610.4,35,21,0.024271844660194174,0_17_
1005700,2,"[[374737, 1161879], [355738, 374136]]",2.185,11.5,876.0,4,4,0.0048543689320388345,0_17_
1005800,5,"[[374279, 343141], [1097775, 1826063], [354042, 339854], [344682, 1802966], [334665, 356560]]",1.29,8.4,630.4,14,10,0.012135922330097087,0_17_
1005900,1,"[[374254, 360057, 344397]]",2.513333333333333,14.166666666666666,1220.0,3,3,0.0024271844660194173,0_17_
1006100,5,"[[331781, 332892], [1809753, 1067414], [359742, 1074980], [1131532, 1138581], [1806088, 1139246, 349978]]",1.425,8.483333333333333,615.9333333333333,20,11,0.012135922330097087,0_17_
1006200,2,"[[1802963, 354659], [356912, 1162297]]",0.88,6.125,376.75,5,4,0.0048543689320388345,0_17_
1006300,3,"[[1834925, 1162195], [1070250, 1821507], [1852597, 1805891]]",2.066666666666667,11.5,912.5,7,6,0.007281553398058253,0_17_
1006400,1,"[[1839867, 1850569]]",1.1,7.75,582.0,2,2,0.0024271844660194173,0_17_
1006500,1,"[[1859471, 341255]]",0.63,5.0,286.0,7,2,0.0024271844660194173,0_17_
1006700,2,"[[346230, 1809670, 353500], [350391, 342297]]",1.3358333333333334,8.083333333333334,600.0,5,5,0.0048543689320388345,0_17_
1006800,2,"[[1131067, 1128787], [343233, 335610]]",1.1125,7.625,561.25,8,4,0.0048543689320388345,0_17_
1006900,4,"[[343732, 338354], [353367, 1064310], [1830716, 352625], [359710, 1804563, 344891]]",2.23875,12.208333333333332,956.0,16,9,0.009708737864077669,0_17_
1007002,4,"[[344156, 345925], [1851000, 1171802], [346546, 1067943], [2475986, 1829280]]",1.38,8.875,673.0,14,8,0.009708737864077669,0_17_
1007100,3,"[[1139763, 1072919, 334522], [1859463, 333898], [1139258, 1137674]]",1.6044444444444446,10.055555555555555,782.7777777777778,12,7,0.007281553398058253,0_17_
1007200,9,"[[338164, 2475701], [1130768, 354166], [360693, 368990], [1066558, 357314], [1075032, 333876], [397087, 334113, 1851262], [1138658, 340972], [1835696, 357763, 384066, 2474658, 1077321], [341734, 1066608]]",1.274888888888889,8.166666666666666,605.0111111111112,34,22,0.021844660194174758,0_17_
1007300,1,"[[334326, 1065145]]",2.4850000000000003,13.25,1054.5,2,2,0.0024271844660194173,0_17_
1007400,12,"[[348612, 1809592], [1805159, 1139386, 349604], [1851892, 1138484], [341627, 1806167], [1839303, 1803197], [2475464, 1097614], [1817262, 1028154], [340468, 1066797], [1852335, 1067616], [1058788, 1829004, 1129338], [1835927, 383175], [330134, 2475226]]",0.9836111111111111,6.909722222222222,472.0555555555556,32,26,0.02912621359223301,0_17_
1007500,1,"[[1840327, 1128959]]",1.5,7.0,430.5,2,2,0.0024271844660194173,0_17_
1007600,3,"[[349833, 1067431], [333103, 350849], [1840066, 1063389]]",1.2033333333333334,7.0,452.1666666666667,8,6,0.007281553398058253,0_17_
1007700,2,"[[1096783, 2475475], [339678, 1065887]]",1.65,9.625,733.5,4,4,0.0048543689320388345,0_17_
1007900,2,"[[1843412, 1852234], [335190, 418776]]",1.5775000000000001,8.375,582.75,5,4,0.0048543689320388345,0_17_
1008000,7,"[[337022, 358833], [2475931, 2474996, 2474385], [1850960, 366845], [1066754, 339053, 353530], [1804136, 351648], [1850872, 330055], [383879, 343813, 418285]]",1.0614285714285716,7.0,505.4047619047619,24,17,0.01699029126213592,0_17_
1008100,1,"[[1810660, 379581]]",1.895,10.0,733.5,2,2,0.0024271844660194173,0_17_
1008200,9,"[[1064199, 336592, 2475335], [1805536, 1138620], [359580, 335091], [367789, 1076491], [333872, 347764], [2474608, 368372], [341041, 347773, 1067354], [345665, 357739], [335419, 1130747]]",1.3951851851851853,8.462962962962964,612.2037037037037,30,20,0.021844660194174758,0_17_
1008300,1,"[[333708, 345917]]",1.75,9.5,690.0,2,2,0.0024271844660194173,0_17_
1008400,1,"[[1096273, 1066733]]",1.0,6.75,456.5,2,2,0.0024271844660194173,0_17_
1008602,1,"[[1096139, 2474454]]",1.295,7.75,502.0,2,2,0.0024271844660194173,0_17_
1008603,1,"[[346123, 1144955]]",1.0950000000000002,7.0,458.5,3,2,0.0024271844660194173,0_17_
1008700,2,"[[349642, 1802647], [383334, 1065329]]",1.595,10.25,845.0,9,4,0.0048543689320388345,0_17_
1008800,4,"[[1802973, 1840071], [2474804, 341303], [1852088, 338525], [352772, 339327]]",1.0425,7.0625,464.0,8,8,0.009708737864077669,0_17_
1008900,1,"[[1173464, 341082]]",0.595,4.0,164.5,2,2,0.0024271844660194173,0_17_
1009000,1,"[[1834718, 1063644, 1821210]]",5.133333333333334,17.833333333333332,1073.3333333333333,4,3,0.0024271844660194173,0_17_
1009100,2,"[[330159, 337977], [354329, 341596]]",0.7525,5.75,375.0,9,4,0.0048543689320388345,0_17_
1009200,11,"[[1810438, 334382], [1070172, 353555], [418460, 338839], [382206, 1160448], [335156, 337644], [1810418, 1805859], [1162303, 1076198], [334829, 1840473], [334318, 335413], [325745, 2475268], [1065022, 1829558]]",1.4290909090909092,8.136363636363637,554.5909090909091,38,22,0.02669902912621359,0_17_
1009300,3,"[[1070498, 1129905], [2476124, 1129913], [335548, 1077263]]",1.1666666666666667,7.166666666666667,464.6666666666667,7,6,0.007281553398058253,0_17_
1009400,5,"[[1808757, 361759, 352743], [333170, 352879], [1851804, 1835016], [1827085, 1130749], [343363, 359266, 2475631]]",0.845,6.25,412.6666666666667,13,12,0.012135922330097087,0_17_
1009500,5,"[[1821051, 2476115], [349397, 357397, 334524], [349570, 332571], [339692, 2475144], [352927, 1130390, 1129781, 354162]]",1.544,9.058333333333334,686.65,17,13,0.012135922330097087,0_17_
1009600,4,"[[330047, 1065335], [1153945, 1805542], [359313, 1066024, 334723], [1064205, 343220, 337256]]",0.9862500000000001,6.5625,447.4583333333333,16,10,0.009708737864077669,0_17_
1009800,3,"[[354135, 1799344], [328789, 343594, 343039], [1070593, 1804874, 375027, 351824]]",1.3919444444444444,7.972222222222222,566.1666666666666,14,9,0.007281553398058253,0_17_
1009901,2,"[[1070647, 355929], [333286, 339633]]",1.82,10.125,774.0,4,4,0.0048543689320388345,0_17_
1010000,5,"[[357569, 1811223], [353945, 1067825], [330016, 1851405, 340255], [351522, 2475528], [338886, 333688]]",1.5246666666666666,9.583333333333332,763.6333333333333,16,11,0.012135922330097087,0_17_
1010100,14,"[[1129993, 344073], [345915, 1113474], [1829428, 1834251], [1810417, 1144998], [353070, 353620, 1138859], [367105, 375490], [343388, 331012], [1820597, 330048], [357772, 1064363, 343701, 1852087], [1839670, 1803584, 329904], [1096449, 1851318], [341799, 369192], [333875, 1840477], [341320, 338245]]",1.2241666666666668,7.767857142857143,558.7202380952381,62,32,0.03398058252427184,0_17_
1010200,2,"[[1130288, 375677], [329108, 345347, 1851403]]",1.0941666666666667,7.791666666666666,591.5833333333334,6,5,0.0048543689320388345,0_17_
1010300,1,"[[2475466, 325763]]",1.585,8.75,630.0,4,2,0.0024271844660194173,0_17_
1010400,2,"[[368957, 338880], [330699, 2474841]]",3.0,13.375,975.0,13,4,0.0048543689320388345,0_17_
1010601,1,"[[1067450, 349970]]",5.75,22.0,1460.5,2,2,0.0024271844660194173,0_17_
1010602,1,"[[1066109, 1070607]]",1.7,10.75,916.0,2,2,0.0024271844660194173,0_17_
1010801,2,"[[1805532, 1809707], [351664, 1129463]]",0.9425,7.125,511.25,4,4,0.0048543689320388345,0_17_
1010802,2,"[[1802531, 1131348, 1066880], [1081828, 1859265]]",0.8583333333333334,6.25,405.9166666666667,5,5,0.0048543689320388345,0_17_
1010803,3,"[[1130393, 343708], [1129931, 1097776], [335677, 1852142, 2475551, 2476033]]",0.7525,5.583333333333333,344.9166666666667,9,8,0.007281553398058253,0_17_
1010900,6,"[[1829305, 1097258], [1079503, 2475855], [1805198, 353042], [1808684, 1145002, 1066791], [1814095, 353414, 1070249], [2475373, 346085]]",0.9930555555555555,6.777777777777778,464.9444444444444,24,14,0.014563106796116505,0_17_
1011000,6,"[[1139045, 348843], [1139198, 347778], [1138578, 1858826], [1144958, 354157], [356964, 1836359], [335353, 417988]]",1.0374999999999999,6.791666666666667,463.6666666666667,18,12,0.014563106796116505,0_17_
1011100,3,"[[332389, 1858787], [380689, 345911], [1069927, 367257]]",1.9649999999999999,9.416666666666666,643.0,6,6,0.007281553398058253,0_17_
1011201,3,"[[340328, 1066262], [1834721, 1064212], [358419, 1846210]]",1.1166666666666665,7.5,544.0,9,6,0.007281553398058253,0_17_
1011202,1,"[[362712, 1804735]]",4.0,22.0,1977.5,3,2,0.0024271844660194173,0_17_
1011203,1,"[[344368, 1810260]]",4.135,16.75,1320.0,2,2,0.0024271844660194173,0_17_
1011300,10,"[[360695, 375548], [1858836, 1096451], [361757, 355515], [1077267, 333167], [346243, 348792], [1805824, 342590], [339407, 332754], [1070054, 1835958], [1070458, 1805724], [1145912, 1811231]]",1.329,8.3,611.65,26,20,0.024271844660194174,0_17_
1011401,4,"[[337471, 2475740, 1137823], [1070562, 346054], [1825661, 337973], [1851731, 334873]]",0.9779166666666665,6.604166666666667,447.7916666666667,15,9,0.009708737864077669,0_17_
1011402,3,"[[337579, 1067103], [1162500, 1070911], [1129641, 1067942]]",1.3233333333333333,8.0,564.5,6,6,0.007281553398058253,0_17_
1011500,3,"[[1058689, 2475568, 2476132], [397257, 1063634], [345771, 344564]]",1.795,10.333333333333334,809.1666666666666,12,7,0.007281553398058253,0_17_
1011600,1,"[[1829682, 1825347]]",0.6,4.25,159.5,2,2,0.0024271844660194173,0_17_
1011700,2,"[[337962, 1064360], [353399, 356319]]",1.475,9.375,742.75,5,4,0.0048543689320388345,0_17_
1011800,3,"[[1821488, 1066790], [418316, 1063982], [381427, 337564]]",3.4633333333333334,14.083333333333334,899.8333333333334,13,6,0.007281553398058253,0_17_
1011900,2,"[[382792, 383621], [348212, 340353]]",1.7525,9.75,720.0,11,4,0.0048543689320388345,0_17_
1012000,2,"[[333783, 339487], [1138054, 347767, 321462]]",1.17,7.791666666666667,559.3333333333333,5,5,0.0048543689320388345,0_17_
1012200,1,"[[358402, 1839318]]",1.4449999999999998,6.75,340.0,8,2,0.0024271844660194173,0_17_
1012400,6,"[[1129571, 359657], [343285, 1064996, 722377], [1138999, 1113463, 359738], [1066101, 1059118], [1139125, 360129], [1851938, 1070550]]",2.446388888888889,12.819444444444443,1040.6944444444443,25,14,0.014563106796116505,0_17_
1012500,3,"[[1066757, 332178], [1144661, 1080051], [1144526, 1821491]]",1.1183333333333334,7.083333333333333,497.1666666666667,6,6,0.007281553398058253,0_17_
1012602,3,"[[1825459, 2475513], [1803851, 1129457], [1065691, 1067765]]",1.4916666666666665,8.583333333333334,642.1666666666666,6,6,0.007281553398058253,0_17_
1012700,2,"[[1852330, 1852228], [343825, 337888]]",2.2725,11.75,904.75,8,4,0.0048543689320388345,0_17_
1012800,5,"[[2474550, 1829361], [351754, 1803351], [1809790, 354664], [1138485, 1144531], [356970, 1058387]]",2.559,13.05,1037.1,18,10,0.012135922330097087,0_17_
1012901,2,"[[1130526, 352950], [859346, 349632]]",2.9875,12.5,857.25,4,4,0.0048543689320388345,0_17_
1012902,1,"[[353385, 356314]]",2.41,11.0,840.0,2,2,0.0024271844660194173,0_17_
1013000,5,"[[352910, 1840333], [359152, 330014, 329983], [345437, 335090], [361498, 335040], [1821374, 1804860]]",1.5146666666666666,9.483333333333333,726.7,13,11,0.012135922330097087,0_17_
1013100,6,"[[343505, 1834569], [1806044, 354274], [342718, 1137814], [334116, 341282], [417994, 1850444, 1065989], [1146292, 349377]]",1.3086111111111112,7.472222222222221,501.75,18,13,0.014563106796116505,0_17_
1013300,2,"[[352796, 1824272], [2476010, 1835019]]",0.8075000000000001,6.0,386.0,4,4,0.0048543689320388345,0_17_
1013400,2,"[[408953, 1805801], [2475982, 1067035]]",2.1675,13.0,1106.25,4,4,0.0048543689320388345,0_17_
1013502,2,"[[353282, 1070636], [340849, 1834916, 1804112]]",1.3941666666666666,8.416666666666668,610.0,9,5,0.0048543689320388345,0_17_
1013602,1,"[[343942, 334114]]",1.995,11.75,960.0,2,2,0.0024271844660194173,0_17_
1013700,3,"[[1810257, 367101], [1064291, 333388], [707765, 1064009]]",1.0183333333333333,6.5,432.0,6,6,0.007281553398058253,0_17_
1013800,2,"[[1804116, 375403], [1827226, 1835188]]",2.9899999999999998,16.75,1490.25,9,4,0.0048543689320388345,0_17_
1013900,2,"[[352614, 340907], [338080, 351776]]",1.04,6.625,390.0,12,4,0.0048543689320388345,0_17_
1014000,5,"[[337497, 1058517], [354943, 1852233], [326420, 2474585], [1083338, 1851739], [337328, 1810778]]",0.8640000000000001,5.7,329.2,17,10,0.012135922330097087,0_17_
1014200,8,"[[352880, 359795], [1067038, 351647], [1843305, 338170, 339471], [343383, 338611], [1063751, 1829479], [338553, 1066412], [353309, 338399], [2475989, 2475534]]",1.5958333333333334,9.083333333333334,664.9166666666666,40,17,0.019417475728155338,0_17_
1014300,7,"[[1070152, 355750], [345441, 1138998, 1852076], [382795, 334934], [1128693, 2475021], [1147696, 1835233, 1138870], [351553, 1129575], [2475990, 1058162]]",1.711904761904762,9.642857142857142,735.7619047619047,24,16,0.01699029126213592,0_17_
1014500,5,"[[330000, 338536], [360470, 375481], [337892, 382793, 418718], [1850570, 333533, 328784], [1066104, 1097254]]",1.3866666666666667,8.55,618.2,17,12,0.012135922330097087,0_17_
1014802,4,"[[1070296, 344903], [375835, 352417], [1171795, 379913], [1129458, 1851734]]",2.2725,12.0625,992.625,15,8,0.009708737864077669,0_17_
1014900,3,"[[1831028, 2474097, 1126880], [1852671, 332852], [1810898, 1810449]]",0.6172222222222222,4.694444444444444,224.44444444444446,16,7,0.007281553398058253,0_17_
1015001,1,"[[1830765, 1829630]]",2.3,11.25,830.5,2,2,0.0024271844660194173,0_17_
1015002,7,"[[339750, 337560], [1805202, 1805892, 340354], [1859150, 354104], [1852207, 1835931], [353819, 334861], [354347, 1130074], [1129467, 337618, 1064317]]",1.6576190476190475,9.857142857142858,770.9047619047618,27,16,0.01699029126213592,0_17_
1015301,3,"[[1799236, 337621], [355520, 388643], [381965, 326653]]",1.1500000000000001,7.666666666666667,555.8333333333334,11,6,0.007281553398058253,0_17_
1015302,2,"[[1809642, 1851071], [1097414, 1064008]]",1.5499999999999998,9.125,690.25,4,4,0.0048543689320388345,0_17_
1015401,1,"[[357947, 1130693]]",0.58,4.75,233.5,6,2,0.0024271844660194173,0_17_
1015501,1,"[[1137581, 1064985]]",1.5,10.25,769.0,2,2,0.0024271844660194173,0_17_
1015700,1,"[[341261, 1826137]]",1.14,6.75,476.0,2,2,0.0024271844660194173,0_17_
1015801,3,"[[339768, 1137679], [1130698, 1138948], [333815, 339090, 1065118]]",2.526666666666667,13.277777777777779,1099.0,13,7,0.007281553398058253,0_17_
1015900,1,"[[1070466, 1129936]]",2.2,13.0,1111.0,2,2,0.0024271844660194173,0_17_
1016001,4,"[[350774, 1067822], [361038, 360092], [375470, 1081827], [1067206, 382746]]",1.6,9.625,745.125,15,8,0.009708737864077669,0_17_
1016002,1,"[[338121, 349873]]",1.65,10.0,810.0,6,2,0.0024271844660194173,0_17_
1016100,3,"[[354238, 343006], [1138573, 1172054], [328924, 1104324]]",1.8516666666666666,11.25,892.8333333333334,12,6,0.007281553398058253,0_17_
1016300,2,"[[1835949, 1130662], [1858790, 344803, 360892]]",2.1550000000000002,11.25,823.75,9,5,0.0048543689320388345,0_17_
1016700,2,"[[418719, 1839197], [359767, 352883]]",1.5575,9.75,753.25,13,4,0.0048543689320388345,0_17_
1016800,2,"[[369528, 1072315], [1138923, 1851897]]",1.36,8.5,602.5,8,4,0.0048543689320388345,0_17_
1016900,1,"[[337575, 1811081]]",2.245,10.0,669.0,3,2,0.0024271844660194173,0_17_
1017300,1,"[[1070408, 354656]]",2.235,12.75,1077.5,7,2,0.0024271844660194173,0_17_
1017500,1,"[[332875, 352377]]",0.345,3.25,90.0,6,2,0.0024271844660194173,0_17_
1017900,1,"[[337896, 1852651]]",1.37,7.25,442.0,2,2,0.0024271844660194173,0_17_
1018100,1,"[[351890, 1060274]]",4.005,21.75,2006.0,2,2,0.0024271844660194173,0_17_
1018700,1,"[[333098, 368426]]",3.005,14.25,1110.0,3,2,0.0024271844660194173,0_17_
1019100,3,"[[1805031, 369210], [368743, 354365], [1066961, 1138946]]",3.693333333333333,18.333333333333332,1565.8333333333333,6,6,0.007281553398058253,0_17_
1019500,4,"[[336524, 1131063], [349208, 355616, 375640], [1129205, 337425], [338205, 2475241]]",2.4266666666666667,13.270833333333332,1068.125,13,9,0.009708737864077669,0_17_
1019900,3,"[[1070656, 1080381], [359387, 359243], [1129331, 1065026]]",2.86,14.333333333333334,1095.6666666666667,7,6,0.007281553398058253,0_17_
1020500,2,"[[1808546, 349875], [349894, 1058522]]",2.8325,13.75,1077.0,4,4,0.0048543689320388345,0_17_
1031703,8,"[[347775, 324998], [1070516, 385067], [1804731, 2474902], [340391, 341585], [339472, 1851893, 1068098, 353071], [1811084, 1153943], [1834331, 1064254], [1058060, 338997]]",2.2596875,12.0,925.75,35,18,0.019417475728155338,0_17_
1031704,4,"[[1809752, 348744], [340013, 1129772], [344144, 340390], [1096110, 333645]]",1.4324999999999999,8.3125,605.625,8,8,0.009708737864077669,0_17_
1000900,1,"[[368091, 383875]]",3.145,15.0,1110.0,6,2,0.0030581039755351682,0_18_
1001502,1,"[[422377, 1079850]]",5.125,19.0,1306.0,4,2,0.0030581039755351682,0_18_
1002100,2,"[[349117, 361630], [1080240, 421718]]",0.875,6.375,412.25,10,4,0.0061162079510703364,0_18_
1003300,4,"[[356461, 367957], [366268, 1811299], [1805684, 1162194, 356197], [1809720, 1088641]]",2.3704166666666664,12.083333333333332,937.125,14,9,0.012232415902140673,0_18_
1003400,1,"[[1100664, 360785]]",1.71,10.5,857.5,2,2,0.0030581039755351682,0_18_
1003601,1,"[[360686, 380910]]",0.91,6.25,390.0,7,2,0.0030581039755351682,0_18_
1003602,1,"[[393954, 356838]]",0.9149999999999999,5.5,300.0,7,2,0.0030581039755351682,0_18_
1003700,3,"[[357667, 1097959], [1162157, 360748], [369325, 371442]]",1.7233333333333334,9.333333333333334,682.1666666666666,7,6,0.009174311926605505,0_18_
1003900,5,"[[1089499, 356445], [1080351, 343662], [1088725, 361437], [1083708, 369223], [380143, 1144693]]",1.7719999999999998,9.55,692.0,10,10,0.01529051987767584,0_18_
1004200,1,"[[422752, 367070]]",1.005,5.75,300.0,7,2,0.0030581039755351682,0_18_
1004300,2,"[[1075664, 1811126, 351402], [369430, 361123, 350053]]",0.6283333333333334,5.0,263.3333333333333,7,6,0.0061162079510703364,0_18_
1004500,1,"[[1089944, 1815555]]",1.4,9.25,717.0,2,2,0.0030581039755351682,0_18_
1004900,2,"[[1070715, 369068], [410418, 1096976, 394357]]",0.6991666666666667,5.541666666666666,328.08333333333337,5,5,0.0061162079510703364,0_18_
1005000,2,"[[1809760, 1089130], [422388, 1808974]]",1.4475,8.875,644.5,4,4,0.0061162079510703364,0_18_
1005200,5,"[[1083450, 360641], [1814804, 352102], [1084235, 370589], [361678, 366134], [367688, 1100893]]",1.254,8.45,636.9,20,10,0.01529051987767584,0_18_
1005400,5,"[[882917, 348279], [1088678, 371443], [1119992, 1079594], [1162145, 416122], [1081876, 384851, 1076829]]",1.403,8.65,639.9333333333334,15,11,0.01529051987767584,0_18_
1005502,2,"[[1088669, 1812679], [364576, 1096180]]",1.305,8.375,617.0,4,4,0.0061162079510703364,0_18_
1005600,6,"[[346807, 1815109], [1809307, 393341], [1810434, 1805822], [1161238, 1145953], [1088718, 1824596], [375881, 1162028]]",1.1141666666666667,6.916666666666667,461.0,21,12,0.01834862385321101,0_18_
1005700,2,"[[369448, 1083413], [367504, 1089226]]",1.805,9.875,723.5,12,4,0.0061162079510703364,0_18_
1005800,1,"[[1088727, 364790]]",1.46,10.0,796.5,7,2,0.0030581039755351682,0_18_
1005900,2,"[[374809, 363249], [1805775, 1084039]]",1.3875000000000002,7.375,501.25,10,4,0.0061162079510703364,0_18_
1006100,3,"[[358056, 369386], [1145857, 1806072], [355137, 375465]]",0.9733333333333333,6.166666666666667,369.0,15,6,0.009174311926605505,0_18_
1006200,1,"[[364029, 369249]]",2.475,12.25,900.0,2,2,0.0030581039755351682,0_18_
1006300,2,"[[394117, 1079797], [1805025, 1072103]]",1.7624999999999997,10.25,823.0,4,4,0.0061162079510703364,0_18_
1006400,1,"[[371871, 409984]]",1.8399999999999999,9.5,660.0,2,2,0.0030581039755351682,0_18_
1006500,1,"[[371344, 1160643]]",0.61,4.75,253.0,2,2,0.0030581039755351682,0_18_
1006600,1,"[[1808536, 1806090]]",1.3,8.75,684.0,3,2,0.0030581039755351682,0_18_
1006700,2,"[[1076513, 1811371], [1089700, 1081070]]",0.9500000000000001,7.25,520.25,4,4,0.0061162079510703364,0_18_
